ApplNo#ProductNo#Form#Strength#ReferenceDrug#DrugName#ActiveIngredient#ReferenceStandard#MarketingStatusID#TECode#MarketingStatusDescription
90621#1#INJECTABLE;IV (INFUSION)#EQ 4MG BASE/5ML#0#ZOLEDRONIC ACID#ZOLEDRONIC ACID#0.0#1#AP#Prescription
90622#1#TABLET;SUBLINGUAL#EQ 2MG BASE#0#BUPRENORPHINE HYDROCHLORIDE#BUPRENORPHINE HYDROCHLORIDE#0.0#1#AB#Prescription
90622#2#TABLET;SUBLINGUAL#EQ 8MG BASE#0#BUPRENORPHINE HYDROCHLORIDE#BUPRENORPHINE HYDROCHLORIDE#0.0#1#AB#Prescription
90623#1#SYRUP;ORAL#EQ 15MG BASE/ML#0#RANITIDINE HYDROCHLORIDE#RANITIDINE HYDROCHLORIDE#0.0#1#AA#Prescription
90624#1#TABLET;ORAL#400MG;80MG#0#SULFAMETHOXAZOLE AND TRIMETHOPRIM#SULFAMETHOXAZOLE; TRIMETHOPRIM#0.0#1#AB#Prescription
90624#2#TABLET;ORAL#800MG;160MG#0#SULFAMETHOXAZOLE AND TRIMETHOPRIM#SULFAMETHOXAZOLE; TRIMETHOPRIM#0.0#1#AB#Prescription
90625#1#TABLET;ORAL#EQ 300MG BASE#0#CLOPIDOGREL BISULFATE#CLOPIDOGREL BISULFATE#0.0#1#AB#Prescription
90635#1#TABLET;ORAL#10MG#0#METHADONE HYDROCHLORIDE#METHADONE HYDROCHLORIDE#0.0#1#AA#Prescription
90636#1#TABLET;ORAL#300MG#0#TENOFOVIR DISOPROXIL FUMARATE#TENOFOVIR DISOPROXIL FUMARATE#0.0#1#AB#Prescription
90637#1#TABLET;ORAL#100MG#0#ALLOPURINOL#ALLOPURINOL#0.0#1#AB#Prescription
90637#2#TABLET;ORAL#300MG#0#ALLOPURINOL#ALLOPURINOL#0.0#1#AB#Prescription
90638#1#SOLUTION/DROPS;OPHTHALMIC#2%#0#NEDOCROMIL SODIUM#NEDOCROMIL SODIUM#0.0#1#AT#Prescription
90641#1#INJECTABLE;SUBCUTANEOUS#EQ 6MG BASE/0.5ML (EQ 12MG BASE/ML)#0#SUMATRIPTAN SUCCINATE#SUMATRIPTAN SUCCINATE#0.0#1#AP#Prescription
90642#1#TABLET;ORAL#40MG#0#VALSARTAN#VALSARTAN#0.0#1#AB#Prescription
90642#2#TABLET;ORAL#80MG#0#VALSARTAN#VALSARTAN#0.0#1#AB#Prescription
90642#3#TABLET;ORAL#160MG#0#VALSARTAN#VALSARTAN#0.0#1#AB#Prescription
90642#4#TABLET;ORAL#320MG#0#VALSARTAN#VALSARTAN#0.0#1#AB#Prescription
90643#1#INJECTABLE;INJECTION#0.1MG/ML#0#IBUTILIDE FUMARATE#IBUTILIDE FUMARATE#0.0#1#AP#Prescription
90646#1#INJECTABLE;INJECTION#EQ 10GM BASE/VIAL;EQ 5GM BASE/VIAL#0#AMPICILLIN AND SULBACTAM#AMPICILLIN SODIUM; SULBACTAM SODIUM#0.0#1#AP#Prescription
90647#1#TABLET;ORAL#150MG#0#TENOFOVIR DISOPROXIL FUMARATE#TENOFOVIR DISOPROXIL FUMARATE#0.0#1#AB#Prescription
90647#2#TABLET;ORAL#200MG#0#TENOFOVIR DISOPROXIL FUMARATE#TENOFOVIR DISOPROXIL FUMARATE#0.0#1#AB#Prescription
90647#3#TABLET;ORAL#250MG#0#TENOFOVIR DISOPROXIL FUMARATE#TENOFOVIR DISOPROXIL FUMARATE#0.0#1#AB#Prescription
90647#4#TABLET;ORAL#300MG#0#TENOFOVIR DISOPROXIL FUMARATE#TENOFOVIR DISOPROXIL FUMARATE#0.0#1#AB#Prescription
90648#1#INJECTABLE;INJECTION#EQ 2MG BASE/ML#0#ONDANSETRON HYDROCHLORIDE#ONDANSETRON HYDROCHLORIDE#0.0#1#AP#Prescription
90649#1#TABLET, EXTENDED RELEASE;ORAL#30MG#0#NIFEDIPINE#NIFEDIPINE#0.0#1#AB2#Prescription
90649#2#TABLET, EXTENDED RELEASE;ORAL#60MG#0#NIFEDIPINE#NIFEDIPINE#0.0#1#AB2#Prescription
90649#3#TABLET, EXTENDED RELEASE;ORAL#90MG#0#NIFEDIPINE#NIFEDIPINE#0.0#1#AB2#Prescription
90651#1#CAPSULE;ORAL#12.5MG#0#HYDROCHLOROTHIAZIDE#HYDROCHLOROTHIAZIDE#0.0#1#AB#Prescription
90653#1#INJECTABLE;INJECTION#EQ 1GM BASE/VIAL;EQ 500MG BASE/VIAL#0#AMPICILLIN AND SULBACTAM#AMPICILLIN SODIUM; SULBACTAM SODIUM#0.0#1#AP#Prescription
90653#2#INJECTABLE;INJECTION#EQ 2GM BASE/VIAL;EQ 1GM BASE/VIAL#0#AMPICILLIN AND SULBACTAM#AMPICILLIN SODIUM; SULBACTAM SODIUM#0.0#1#AP#Prescription
90654#1#TABLET;ORAL#25MG;50MG#0#METOPROLOL TARTRATE AND HYDROCHLOROTHIAZIDE#HYDROCHLOROTHIAZIDE; METOPROLOL TARTRATE#0.0#1#AB#Prescription
90654#2#TABLET;ORAL#25MG;100MG#0#METOPROLOL TARTRATE AND HYDROCHLOROTHIAZIDE#HYDROCHLOROTHIAZIDE; METOPROLOL TARTRATE#0.0#1#AB#Prescription
90654#3#TABLET;ORAL#50MG;100MG#0#METOPROLOL TARTRATE AND HYDROCHLOROTHIAZIDE#HYDROCHLOROTHIAZIDE; METOPROLOL TARTRATE#0.0#1#AB#Prescription
90655#1#TABLET;ORAL#EQ 10MG BASE#0#MONTELUKAST SODIUM#MONTELUKAST SODIUM#0.0#1#AB#Prescription
90658#1#INJECTABLE;INJECTION#EQ 500MG BASE/VIAL#0#GANCICLOVIR#GANCICLOVIR SODIUM#0.0#1#AP#Prescription
90659#1#TABLET;ORAL#5MG#0#OXYCODONE HYDROCHLORIDE#OXYCODONE HYDROCHLORIDE#0.0#1#AB#Prescription
90659#2#TABLET;ORAL#15MG#0#OXYCODONE HYDROCHLORIDE#OXYCODONE HYDROCHLORIDE#0.0#1#AB#Prescription
90659#3#TABLET;ORAL#30MG#0#OXYCODONE HYDROCHLORIDE#OXYCODONE HYDROCHLORIDE#0.0#1#AB#Prescription
90659#4#TABLET;ORAL#20MG#0#OXYCODONE HYDROCHLORIDE#OXYCODONE HYDROCHLORIDE#0.0#1#AB#Prescription
90659#5#TABLET;ORAL#10MG#0#OXYCODONE HYDROCHLORIDE#OXYCODONE HYDROCHLORIDE#0.0#1#AB#Prescription
90666#1#TABLET;ORAL#500MG#0#METFORMIN HYDROCHLORIDE#METFORMIN HYDROCHLORIDE#0.0#1#AB#Prescription
90666#2#TABLET;ORAL#850MG#0#METFORMIN HYDROCHLORIDE#METFORMIN HYDROCHLORIDE#0.0#1#AB#Prescription
90666#3#TABLET;ORAL#1GM#0#METFORMIN HYDROCHLORIDE#METFORMIN HYDROCHLORIDE#0.0#1#AB#Prescription
90675#1#INJECTABLE;INJECTION#100MG/5ML (20MG/ML)#0#IRINOTECAN HYDROCHLORIDE#IRINOTECAN HYDROCHLORIDE#0.0#1#AP#Prescription
90675#2#INJECTABLE;INJECTION#40MG/2ML (20MG/ML)#0#IRINOTECAN HYDROCHLORIDE#IRINOTECAN HYDROCHLORIDE#0.0#1#AP#Prescription
90678#1#TABLET, DELAYED RELEASE;ORAL#20MG#0#RABEPRAZOLE SODIUM#RABEPRAZOLE SODIUM#0.0#1#AB#Prescription
90681#1#TABLET, EXTENDED RELEASE;ORAL#EQ 150MG BASE#0#QUETIAPINE FUMARATE#QUETIAPINE FUMARATE#0.0#1#AB#Prescription
90681#2#TABLET, EXTENDED RELEASE;ORAL#EQ 200MG BASE#0#QUETIAPINE FUMARATE#QUETIAPINE FUMARATE#0.0#1#AB#Prescription
90681#3#TABLET, EXTENDED RELEASE;ORAL#EQ 300MG BASE#0#QUETIAPINE FUMARATE#QUETIAPINE FUMARATE#0.0#1#AB#Prescription
90681#4#TABLET, EXTENDED RELEASE;ORAL#EQ 400MG BASE#0#QUETIAPINE FUMARATE#QUETIAPINE FUMARATE#0.0#1#AB#Prescription
90682#1#TABLET;ORAL#EQ 500MG BASE#0#VALACYCLOVIR HYDROCHLORIDE#VALACYCLOVIR HYDROCHLORIDE#0.0#1#AB#Prescription
90682#2#TABLET;ORAL#EQ 1GM BASE#0#VALACYCLOVIR HYDROCHLORIDE#VALACYCLOVIR HYDROCHLORIDE#0.0#1#AB#Prescription
90686#1#TABLET;ORAL#5MG#0#DONEPEZIL HYDROCHLORIDE#DONEPEZIL HYDROCHLORIDE#0.0#1#AB#Prescription
90686#2#TABLET;ORAL#10MG#0#DONEPEZIL HYDROCHLORIDE#DONEPEZIL HYDROCHLORIDE#0.0#1#AB#Prescription
90687#1#CAPSULE;ORAL#EQ 0.5MG BASE#0#TACROLIMUS#TACROLIMUS#0.0#1#AB#Prescription
90687#2#CAPSULE;ORAL#EQ 1MG BASE#0#TACROLIMUS#TACROLIMUS#0.0#1#AB#Prescription
90687#3#CAPSULE;ORAL#EQ 5MG BASE#0#TACROLIMUS#TACROLIMUS#0.0#1#AB#Prescription
90690#1#TABLET;ORAL#200MG#0#ENTACAPONE#ENTACAPONE#0.0#1#AB#Prescription
90692#1#TABLET, EXTENDED RELEASE;ORAL#500MG#0#METFORMIN HYDROCHLORIDE#METFORMIN HYDROCHLORIDE#0.0#1#AB2#Prescription
90692#2#TABLET, EXTENDED RELEASE;ORAL#1GM#0#METFORMIN HYDROCHLORIDE#METFORMIN HYDROCHLORIDE#0.0#1#AB2#Prescription
90693#1#TABLET, EXTENDED RELEASE;ORAL#150MG#0#BUPROPION HYDROCHLORIDE#BUPROPION HYDROCHLORIDE#0.0#1#AB3#Prescription
90693#2#TABLET, EXTENDED RELEASE;ORAL#300MG#0#BUPROPION HYDROCHLORIDE#BUPROPION HYDROCHLORIDE#0.0#1#AB3#Prescription
90694#1#CAPSULE, DELAYED REL PELLETS;ORAL#EQ 20MG BASE#0#DULOXETINE HYDROCHLORIDE#DULOXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
90694#2#CAPSULE, DELAYED REL PELLETS;ORAL#EQ 30MG BASE#0#DULOXETINE HYDROCHLORIDE#DULOXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
90694#3#CAPSULE, DELAYED REL PELLETS;ORAL#EQ 40MG BASE#0#DULOXETINE HYDROCHLORIDE#DULOXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
90694#4#CAPSULE, DELAYED REL PELLETS;ORAL#EQ 60MG BASE#0#DULOXETINE HYDROCHLORIDE#DULOXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
90695#1#CAPSULE;ORAL#EQ 5MG BASE#0#LOXAPINE SUCCINATE#LOXAPINE SUCCINATE#0.0#1#AB#Prescription
90695#2#CAPSULE;ORAL#EQ 10MG BASE#0#LOXAPINE SUCCINATE#LOXAPINE SUCCINATE#0.0#1#AB#Prescription
90695#3#CAPSULE;ORAL#EQ 25MG BASE#0#LOXAPINE SUCCINATE#LOXAPINE SUCCINATE#0.0#1#AB#Prescription
90695#4#CAPSULE;ORAL#EQ 50MG BASE#0#LOXAPINE SUCCINATE#LOXAPINE SUCCINATE#0.0#1#AB#Prescription
90696#1#INJECTABLE;INJECTION#EQ 1MG BASE/ML#0#MIDAZOLAM HYDROCHLORIDE#MIDAZOLAM HYDROCHLORIDE#0.0#1#AP#Prescription
90699#1#INJECTABLE;INJECTION#5MG/ML#0#LABETALOL HYDROCHLORIDE#LABETALOL HYDROCHLORIDE#0.0#1#AP#Prescription
90700#1#TABLET, EXTENDED RELEASE;ORAL#120MG#0#VERAPAMIL HYDROCHLORIDE#VERAPAMIL HYDROCHLORIDE#0.0#1#AB#Prescription
90700#2#TABLET, EXTENDED RELEASE;ORAL#180MG#0#VERAPAMIL HYDROCHLORIDE#VERAPAMIL HYDROCHLORIDE#1.0#1#AB#Prescription
90701#1#INJECTABLE;INJECTION#EQ 10GM BASE/VIAL#0#CEFTRIAXONE SODIUM#CEFTRIAXONE SODIUM#0.0#1#AP#Prescription
90702#1#CAPSULE;ORAL#150MG#0#LITHIUM CARBONATE#LITHIUM CARBONATE#0.0#1#AB#Prescription
90702#2#CAPSULE;ORAL#300MG#0#LITHIUM CARBONATE#LITHIUM CARBONATE#0.0#1#AB#Prescription
90702#3#CAPSULE;ORAL#600MG#0#LITHIUM CARBONATE#LITHIUM CARBONATE#0.0#1#AB#Prescription
90704#1#TABLET;ORAL#16MG;12.5MG#0#CANDESARTAN CILEXETIL AND HYDROCHLOROTHIAZIDE#CANDESARTAN CILEXETIL; HYDROCHLOROTHIAZIDE#0.0#1#AB#Prescription
90704#2#TABLET;ORAL#32MG;12.5MG#0#CANDESARTAN CILEXETIL AND HYDROCHLOROTHIAZIDE#CANDESARTAN CILEXETIL; HYDROCHLOROTHIAZIDE#0.0#1#AB#Prescription
90704#3#TABLET;ORAL#32MG;25MG#0#CANDESARTAN CILEXETIL AND HYDROCHLOROTHIAZIDE#CANDESARTAN CILEXETIL; HYDROCHLOROTHIAZIDE#0.0#1#AB#Prescription
90705#1#CAPSULE;ORAL#100MG#0#GABAPENTIN#GABAPENTIN#0.0#1#AB#Prescription
90705#2#CAPSULE;ORAL#300MG#0#GABAPENTIN#GABAPENTIN#0.0#1#AB#Prescription
90705#3#CAPSULE;ORAL#400MG#0#GABAPENTIN#GABAPENTIN#0.0#1#AB#Prescription
90707#1#SOLUTION;ORAL#5MG/5ML#0#METHADONE HYDROCHLORIDE#METHADONE HYDROCHLORIDE#0.0#1#AA#Prescription
90707#2#SOLUTION;ORAL#10MG/5ML#0#METHADONE HYDROCHLORIDE#METHADONE HYDROCHLORIDE#0.0#1#AA#Prescription
90710#1#TABLET;ORAL#5MG#0#METHYLPHENIDATE HYDROCHLORIDE#METHYLPHENIDATE HYDROCHLORIDE#0.0#1#AB#Prescription
90710#2#TABLET;ORAL#10MG#0#METHYLPHENIDATE HYDROCHLORIDE#METHYLPHENIDATE HYDROCHLORIDE#0.0#1#AB#Prescription
90710#3#TABLET;ORAL#20MG#0#METHYLPHENIDATE HYDROCHLORIDE#METHYLPHENIDATE HYDROCHLORIDE#0.0#1#AB#Prescription
90713#1#INJECTABLE;INTRAVENOUS#EQ 0.25MG BASE/5ML (EQ 0.05MG BASE/ML)#0#PALONOSETRON HYDROCHLORIDE#PALONOSETRON HYDROCHLORIDE#0.0#1#AP#Prescription
90713#2#INJECTABLE;INTRAVENOUS#EQ 0.075MG BASE/1.5ML (EQ 0.05MG BASE/ML)#0#PALONOSETRON HYDROCHLORIDE#PALONOSETRON HYDROCHLORIDE#0.0#1#AP#Prescription
90715#1#TABLET;ORAL#48MG#0#FENOFIBRATE#FENOFIBRATE#0.0#1#AB#Prescription
90715#2#TABLET;ORAL#145MG#0#FENOFIBRATE#FENOFIBRATE#0.0#1#AB#Prescription
90716#1#TABLET;ORAL#0.03MG;0.15MG#0#SETLAKIN#ETHINYL ESTRADIOL; LEVONORGESTREL#0.0#1#AB#Prescription
90718#1#TABLET;ORAL#12.5MG;7.5MG#0#MOEXIPRIL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE#HYDROCHLOROTHIAZIDE; MOEXIPRIL HYDROCHLORIDE#0.0#1#AB#Prescription
90718#2#TABLET;ORAL#12.5MG;15MG#0#MOEXIPRIL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE#HYDROCHLOROTHIAZIDE; MOEXIPRIL HYDROCHLORIDE#0.0#1#AB#Prescription
90718#3#TABLET;ORAL#25MG;15MG#0#MOEXIPRIL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE#HYDROCHLOROTHIAZIDE; MOEXIPRIL HYDROCHLORIDE#0.0#1#AB#Prescription
90719#1#TABLET;ORAL-28#0.03MG,0.04MG,0.03MG;0.05MG,0.075MG,0.125MG#0#LEVONEST#ETHINYL ESTRADIOL; LEVONORGESTREL#0.0#1#AB#Prescription
90721#1#TABLET;ORAL-28#0.02MG;0.1MG#0#FALMINA#ETHINYL ESTRADIOL; LEVONORGESTREL#0.0#1#AB1#Prescription
90722#1#TABLET;ORAL#250MG#0#LEVOFLOXACIN#LEVOFLOXACIN#0.0#1#AB#Prescription
90722#2#TABLET;ORAL#500MG#0#LEVOFLOXACIN#LEVOFLOXACIN#0.0#1#AB#Prescription
90722#3#TABLET;ORAL#750MG#0#LEVOFLOXACIN#LEVOFLOXACIN#0.0#1#AB#Prescription
90723#1#CAPSULE, DELAYED REL PELLETS;ORAL#EQ 20MG BASE#0#DULOXETINE HYDROCHLORIDE#DULOXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
90723#2#CAPSULE, DELAYED REL PELLETS;ORAL#EQ 30MG BASE#0#DULOXETINE HYDROCHLORIDE#DULOXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
90723#3#CAPSULE, DELAYED REL PELLETS;ORAL#EQ 60MG BASE#0#DULOXETINE HYDROCHLORIDE#DULOXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
90724#1#INJECTABLE;INJECTION#50MG/2ML (25MG/ML)#0#FLUDARABINE PHOSPHATE#FLUDARABINE PHOSPHATE#0.0#1#AP#Prescription
90726#1#INJECTABLE;INJECTION#40MG/2ML (20MG/ML)#0#IRINOTECAN HYDROCHLORIDE#IRINOTECAN HYDROCHLORIDE#0.0#1#AP#Prescription
90726#2#INJECTABLE;INJECTION#100MG/5ML (20MG/ML)#0#IRINOTECAN HYDROCHLORIDE#IRINOTECAN HYDROCHLORIDE#0.0#1#AP#Prescription
90727#1#GEL;TOPICAL#0.05%#0#DESOXIMETASONE#DESOXIMETASONE#0.0#1#AB#Prescription
90728#1#CAPSULE, DELAYED REL PELLETS;ORAL#EQ 20MG BASE#0#DULOXETINE HYDROCHLORIDE#DULOXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
90728#2#CAPSULE, DELAYED REL PELLETS;ORAL#EQ 30MG BASE#0#DULOXETINE HYDROCHLORIDE#DULOXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
90728#3#CAPSULE, DELAYED REL PELLETS;ORAL#EQ 60MG BASE#0#DULOXETINE HYDROCHLORIDE#DULOXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
90732#1#TABLET;ORAL#1MG#0#ANASTROZOLE#ANASTROZOLE#0.0#1#AB#Prescription
90733#1#TABLET;ORAL#325MG;2.5MG#0#OXYCODONE AND ACETAMINOPHEN#ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE#0.0#1#AA#Prescription
90734#1#TABLET;ORAL#325MG;7.5MG#0#OXYCODONE AND ACETAMINOPHEN#ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE#0.0#1#AA#Prescription
90734#2#TABLET;ORAL#325MG;10MG#0#OXYCODONE AND ACETAMINOPHEN#ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE#0.0#1#AA#Prescription
90739#1#CAPSULE, DELAYED REL PELLETS;ORAL#EQ 20MG BASE#0#DULOXETINE HYDROCHLORIDE#DULOXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
90739#2#CAPSULE, DELAYED REL PELLETS;ORAL#EQ 30MG BASE#0#DULOXETINE HYDROCHLORIDE#DULOXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
90739#3#CAPSULE, DELAYED REL PELLETS;ORAL#EQ 60MG BASE#0#DULOXETINE HYDROCHLORIDE#DULOXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
90740#1#TABLET;ORAL#0.75MG#0#LEVONORGESTREL#LEVONORGESTREL#1.0#2#AB#Over-the-counter
90742#1#TABLET;ORAL#300MG#0#TENOFOVIR DISOPROXIL FUMARATE#TENOFOVIR DISOPROXIL FUMARATE#0.0#1#AB#Prescription
90745#1#CAPSULE, DELAYED REL PELLETS;ORAL#EQ 20MG BASE#0#DULOXETINE HYDROCHLORIDE#DULOXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
90745#2#CAPSULE, DELAYED REL PELLETS;ORAL#EQ 30MG BASE#0#DULOXETINE HYDROCHLORIDE#DULOXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
90745#3#CAPSULE, DELAYED REL PELLETS;ORAL#EQ 60MG BASE#0#DULOXETINE HYDROCHLORIDE#DULOXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
90747#1#INJECTABLE;INJECTION#3MG/ML;EQ 3MG BASE/ML#0#BETAMETHASONE ACETATE AND BETAMETHASONE SODIUM PHOSPHATE#BETAMETHASONE ACETATE; BETAMETHASONE SODIUM PHOSPHATE#0.0#1#AB#Prescription
90749#1#TABLET;ORAL#EQ 50MG BASE#0#QUETIAPINE FUMARATE#QUETIAPINE FUMARATE#0.0#1#AB#Prescription
90749#2#TABLET;ORAL#EQ 100MG BASE#0#QUETIAPINE FUMARATE#QUETIAPINE FUMARATE#0.0#1#AB#Prescription
90749#3#TABLET;ORAL#EQ 200MG BASE#0#QUETIAPINE FUMARATE#QUETIAPINE FUMARATE#0.0#1#AB#Prescription
90749#4#TABLET;ORAL#EQ 300MG BASE#0#QUETIAPINE FUMARATE#QUETIAPINE FUMARATE#0.0#1#AB#Prescription
90749#5#TABLET;ORAL#EQ 400MG BASE#0#QUETIAPINE FUMARATE#QUETIAPINE FUMARATE#0.0#1#AB#Prescription
90752#1#TABLET;ORAL#EQ 5MG BASE#0#AMLODIPINE BESYLATE#AMLODIPINE BESYLATE#0.0#1#AB#Prescription
90752#2#TABLET;ORAL#EQ 10MG BASE#0#AMLODIPINE BESYLATE#AMLODIPINE BESYLATE#0.0#1#AB#Prescription
90752#3#TABLET;ORAL#EQ 2.5MG BASE#0#AMLODIPINE BESYLATE#AMLODIPINE BESYLATE#0.0#1#AB#Prescription
90754#1#INJECTABLE;IV (INFUSION)#500MG/5ML (100MG/ML)#0#LEVETIRACETAM#LEVETIRACETAM#0.0#1#AP#Prescription
90756#1#TABLET;ORAL#4MG#0#CARBINOXAMINE MALEATE#CARBINOXAMINE MALEATE#0.0#1#AA#Prescription
90757#1#TABLET, EXTENDED RELEASE;ORAL#EQ 150MG BASE#0#QUETIAPINE FUMARATE#QUETIAPINE FUMARATE#0.0#1#AB#Prescription
90757#2#TABLET, EXTENDED RELEASE;ORAL#EQ 200MG BASE#0#QUETIAPINE FUMARATE#QUETIAPINE FUMARATE#0.0#1#AB#Prescription
90757#3#TABLET, EXTENDED RELEASE;ORAL#EQ 300MG BASE#0#QUETIAPINE FUMARATE#QUETIAPINE FUMARATE#0.0#1#AB#Prescription
90757#4#TABLET, EXTENDED RELEASE;ORAL#EQ 400MG BASE#0#QUETIAPINE FUMARATE#QUETIAPINE FUMARATE#0.0#1#AB#Prescription
90759#1#LOTION;TOPICAL#0.05%#0#FLUTICASONE PROPIONATE#FLUTICASONE PROPIONATE#0.0#1#AB#Prescription
90761#1#INJECTABLE;INJECTION#10MG/ML#0#ATRACURIUM BESYLATE#ATRACURIUM BESYLATE#0.0#1#AP#Prescription
90763#1#CAPSULE, DELAYED REL PELLETS;ORAL#15MG#0#LANSOPRAZOLE#LANSOPRAZOLE#0.0#1#AB#Prescription
90763#2#CAPSULE, DELAYED REL PELLETS;ORAL#30MG#0#LANSOPRAZOLE#LANSOPRAZOLE#0.0#1#AB#Prescription
90764#1#TABLET;ORAL#0.75MG#0#PRAMIPEXOLE DIHYDROCHLORIDE#PRAMIPEXOLE DIHYDROCHLORIDE#0.0#1#AB#Prescription
90766#1#SYRUP;ORAL#5MG/5ML#0#CETIRIZINE HYDROCHLORIDE#CETIRIZINE HYDROCHLORIDE#0.0#1#AA#Prescription
90767#1#TABLET;ORAL#250MG#0#LEVETIRACETAM#LEVETIRACETAM#0.0#1#AB#Prescription
90767#2#TABLET;ORAL#500MG#0#LEVETIRACETAM#LEVETIRACETAM#0.0#1#AB#Prescription
90767#3#TABLET;ORAL#750MG#0#LEVETIRACETAM#LEVETIRACETAM#0.0#1#AB#Prescription
90767#4#TABLET;ORAL#1GM#0#LEVETIRACETAM#LEVETIRACETAM#0.0#1#AB#Prescription
90768#1#TABLET;ORAL#5MG#0#DONEPEZIL HYDROCHLORIDE#DONEPEZIL HYDROCHLORIDE#0.0#1#AB#Prescription
90768#2#TABLET;ORAL#10MG#0#DONEPEZIL HYDROCHLORIDE#DONEPEZIL HYDROCHLORIDE#0.0#1#AB#Prescription
90774#1#CAPSULE, DELAYED REL PELLETS;ORAL#EQ 20MG BASE#0#DULOXETINE HYDROCHLORIDE#DULOXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
90774#2#CAPSULE, DELAYED REL PELLETS;ORAL#EQ 30MG BASE#0#DULOXETINE HYDROCHLORIDE#DULOXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
90774#3#CAPSULE, DELAYED REL PELLETS;ORAL#EQ 60MG BASE#0#DULOXETINE HYDROCHLORIDE#DULOXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
90776#1#CAPSULE, DELAYED REL PELLETS;ORAL#EQ 20MG BASE#0#DULOXETINE HYDROCHLORIDE#DULOXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
90776#2#CAPSULE, DELAYED REL PELLETS;ORAL#EQ 30MG BASE#0#DULOXETINE HYDROCHLORIDE#DULOXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
90776#3#CAPSULE, DELAYED REL PELLETS;ORAL#EQ 60MG BASE#0#DULOXETINE HYDROCHLORIDE#DULOXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
90778#1#CAPSULE, DELAYED REL PELLETS;ORAL#EQ 20MG BASE#0#DULOXETINE HYDROCHLORIDE#DULOXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
90778#2#CAPSULE, DELAYED REL PELLETS;ORAL#EQ 30MG BASE#0#DULOXETINE HYDROCHLORIDE#DULOXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
90778#3#CAPSULE, DELAYED REL PELLETS;ORAL#EQ 60MG BASE#0#DULOXETINE HYDROCHLORIDE#DULOXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
90779#1#CAPSULE, EXTENDED RELEASE;ORAL#500MG#0#ACETAZOLAMIDE#ACETAZOLAMIDE#0.0#1#AB#Prescription
90780#1#CAPSULE, DELAYED REL PELLETS;ORAL#EQ 20MG BASE#0#DULOXETINE HYDROCHLORIDE#DULOXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
90780#2#CAPSULE, DELAYED REL PELLETS;ORAL#EQ 30MG BASE#0#DULOXETINE HYDROCHLORIDE#DULOXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
90780#3#CAPSULE, DELAYED REL PELLETS;ORAL#EQ 60MG BASE#0#DULOXETINE HYDROCHLORIDE#DULOXETINE HYDROCHLORIDE#0.0#1#AB#Prescription
90781#1#TABLET;ORAL#0.125MG#0#PRAMIPEXOLE DIHYDROCHLORIDE#PRAMIPEXOLE DIHYDROCHLORIDE#0.0#1#AB#Prescription
90781#2#TABLET;ORAL#0.25MG#0#PRAMIPEXOLE DIHYDROCHLORIDE#PRAMIPEXOLE DIHYDROCHLORIDE#0.0#1#AB#Prescription
90781#3#TABLET;ORAL#0.5MG#0#PRAMIPEXOLE DIHYDROCHLORIDE#PRAMIPEXOLE DIHYDROCHLORIDE#0.0#1#AB#Prescription
90781#4#TABLET;ORAL#1MG#0#PRAMIPEXOLE DIHYDROCHLORIDE#PRAMIPEXOLE DIHYDROCHLORIDE#0.0#1#AB#Prescription
90781#5#TABLET;ORAL#1.5MG#0#PRAMIPEXOLE DIHYDROCHLORIDE#PRAMIPEXOLE DIHYDROCHLORIDE#0.0#1#AB#Prescription
90781#6#TABLET;ORAL#0.75MG#0#PRAMIPEXOLE DIHYDROCHLORIDE#PRAMIPEXOLE DIHYDROCHLORIDE#0.0#1#AB#Prescription
